,Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
4417,grunge,Overfloater,1U8v17QBWhtJqLmJxk4Sr6,36,-9.979,113.92,308693,0.619,0,0.0187,0.0286,0.568,0.359
4418,grunge,All Apologies,7yaCciuyB1IhgMvLBE8Wa4,49,-12.197,113.176,230960,0.632,1,0.000266,0.034,0.359,0.446
4419,grunge,Porch,3zNkNyXEeDs2HeAZ0fYqxI,54,-5.69,135.762,210520,0.935,9,7.55e-06,0.0698,0.17,0.326
4420,grunge,I'm Above,4DEgaHi4Idghq1TL04Sljf,38,-7.839,81.255,344333,0.606,11,9.66e-05,0.0258,0.263,0.446
4421,grunge,Don't You,6bnPf4lQdZg34seU1EQo5q,42,-5.248,101.828,192747,0.938,0,0.0,0.0427,0.593,0.482
4422,grunge,Dam That River,22Ntyke0ZDZy2Uuf8BEDkU,54,-5.545,124.421,189360,0.913,6,0.0,0.0806,0.47,0.427
4423,grunge,The Day I Tried To Live,6qlNXctTMFO2cYc0NAaIsT,0,-9.692,133.566,319467,0.652,0,0.351,0.0494,0.351,0.481
4424,grunge,Rape Me,47KVHb6cOVBZbmXQweE5p7,0,-7.622,112.029,169133,0.878,8,0.0,0.0585,0.165,0.424
4425,grunge,Doll Parts,49t1GWE6ZiEoBgN92oMDdM,59,-7.159,204.824,211960,0.542,7,4.05e-06,0.0324,0.365,0.245
4426,grunge,Debaser,3FzKPS0oVknVlCW3PhxIHl,64,-12.005,135.516,173173,0.885,5,0.347,0.0427,0.579,0.487
4427,grunge,It Ain't Like That,3P5IxgmbTBhBV6qE867LmD,49,-8.578,103.41,276827,0.811,8,2.7e-05,0.0409,0.669,0.432
4428,grunge,Not for You - Remastered,5gdmwS7vtRb8AGGRio84uX,52,-6.553,119.902,352587,0.676,9,0.0235,0.0324,0.13,0.588
4429,grunge,About A Girl - Remastered,0zeqKbySjKbfW5jyl3PMsW,3,-6.467,132.092,168160,0.898,11,8.89e-05,0.0316,0.675,0.402
4430,grunge,One Last Breath,39xlKIt3AQlvCwLWhSurQB,0,-5.748,130.656,239373,0.72,2,0.00171,0.0351,0.166,0.376
4431,grunge,Hunger Strike,0W7AbEauB7cP4pidLclApe,61,-10.835,137.789,246267,0.567,7,3.47e-06,0.032,0.298,0.373
4432,grunge,Burden In My Hand,1iArQTuOzxvrtniGmkyy92,61,-8.928,183.031,290107,0.803,10,0.0126,0.0394,0.589,0.319
4433,grunge,Rearviewmirror (Remastered),5XtyytAig4m3HkO2XXaL9l,58,-5.387,158.863,283467,0.961,11,0.000374,0.0657,0.437,0.373
4434,grunge,Crackerman,6YriRGx8OthWMafuZtgzxl,43,-7.778,149.324,194293,0.958,6,6.58e-06,0.0517,0.499,0.396
4435,grunge,Aero Zeppelin,5apNRTwtWApPl3rbZF9NFK,0,-7.711,114.41,281227,0.947,8,0.298,0.0624,0.14,0.291
4436,grunge,River Of Deceit,3e2fDgC93LGc9Lbdvr6I9k,55,-13.487,88.446,302693,0.246,0,0.000374,0.0298,0.178,0.461
4437,grunge,Start Choppin',5vlvuYDeC10hTC82qT6In3,1,-7.574,111.813,340187,0.755,2,0.000799,0.103,0.57,0.373
4438,grunge,Been Caught Stealing,51Gkc1TxvyQ9K8y0pQRmQM,57,-7.506,103.625,213293,0.9,7,0.0706,0.105,0.616,0.683
4439,grunge,Come Back,0sHdUji2tWxiRDfShSWHUN,56,-5.58,167.412,326040,0.563,5,5.93e-05,0.029,0.267,0.296
4440,grunge,Very Ape,6TVMbDLH4ICrzFbwdo1C2s,44,-9.392,152.09,115813,0.886,1,0.368,0.0336,0.965,0.262
4441,grunge,Full On,5xHqy0VDZEDSBdkecbfz0H,23,-11.78,132.131,162133,0.635,9,0.0385,0.0441,0.35,0.4
4443,grunge,Tomorrow,4OIpGuYJ6ph56K5GTOqjU7,0,-6.022,146.915,265560,0.736,2,0.000102,0.0339,0.55,0.307
4444,grunge,Jeremy - Brendan O'Brien Mix,1ZH41dkdR51mDm9u8IXZIh,35,-3.954,112.027,315973,0.96,2,5.33e-06,0.0883,0.245,0.292
4445,grunge,Territorial Pissings - Boombox Rehearsals,0TS4wRAOsKoFy3rY6c8y5y,0,-3.105,91.467,130853,0.99,2,0.0263,0.122,0.292,0.449
4446,grunge,Thru Fade Away,0AE5ocMmEa4B071KgoQ86I,15,-10.989,108.476,224600,0.931,9,0.000136,0.0674,0.196,0.514
4448,grunge,Naked Sunday,5PfivxbgE4vzfaCLnJQd2H,32,-8.628,128.252,229267,0.978,8,0.687,0.106,0.266,0.306
4449,grunge,Given to Fly,3vL9lPWBuv0ZR3c5YmdhDl,59,-7.076,101.173,238867,0.764,7,0.099,0.0282,0.341,0.317
4450,grunge,Lake Of Fire,3aKJVWH2QOsaMtiCLxYHZX,4,-9.69,145.249,175907,0.616,1,4.47e-05,0.195,0.683,0.561
4451,grunge,Untitled,2s9xt247uEa0sXmAH0GvL3,42,-7.243,85.939,43493,0.424,3,0.269,0.0408,0.416,0.11
4453,grunge,Pushin' Forward Back,1B45KRIxXBnKosy2OGvPEJ,39,-8.901,96.703,225333,0.93,4,5.85e-06,0.0572,0.769,0.31
4454,grunge,Creep,16x4zrgor3ewwEbPgSrTAB,49,-6.318,107.754,332627,0.567,4,0.0137,0.0289,0.182,0.66
4455,grunge,Sex & Candy,5mkGfmJGFZpwK9nA5amOhv,67,-9.159,80.511,173493,0.558,2,0.0,0.0251,0.63,0.67
4456,grunge,Jesus Doesn't Want Me For A Sunbeam,4UnbdQoTvXhiKpPCBgW8Tn,0,-10.318,113.091,277293,0.624,8,2.95e-06,0.0679,0.316,0.502
4457,grunge,Ty Cobb,63ISkYCGkR4jZyMaG0ZXQ0,40,-9.261,135.045,185360,0.989,0,0.426,0.0695,0.191,0.475
4458,grunge,"Frogs - Live at the Majestic Theatre, Brooklyn, NY - April 1996",5VnZbUFXpx07Ab8NWJKuMj,47,-12.857,92.041,450173,0.398,11,0.0283,0.0271,0.084,0.574
4459,grunge,Holy Roller,3P4TrKsWjKeFakkZXu1Yt2,32,-9.577,113.85,268267,0.818,4,0.00621,0.0572,0.401,0.515
4460,grunge,Grease Box,1OCDCVzQVxVm2HceeEJTzm,36,-6.875,132.43,233373,0.851,2,0.14,0.0548,0.681,0.414
4461,grunge,Butterfly,6LWRZQ6FiVdjWP04jDQL42,32,-4.774,110.35,202773,0.944,2,0.00189,0.0794,0.224,0.363
4462,grunge,Scentless Apprentice,77tmFqXDcvsjBYZ0F7E9WH,43,-8.527,170.568,228053,0.83,1,0.146,0.0482,0.617,0.31
4463,grunge,Off He Goes,0G6qDSSFmjzb9N0PK8PjGm,54,-14.825,101.39,358453,0.344,0,0.00235,0.029,0.343,0.684
4464,grunge,"Tonight, Tonight",1ulWieXWAXHtK0qtMwN4DG,0,-10.085,148.868,254707,0.644,6,0.776,0.0338,0.177,0.277
4465,grunge,Black Hole Sun,67ZyR9O1xkr9p91Vmews3V,1,-8.489,105.78,318040,0.717,6,0.00012,0.0367,0.193,0.356
4466,grunge,Lump,2JdzB67NvIa90K4gEZPLeX,67,-3.902,142.726,134200,0.873,6,0.0,0.0386,0.864,0.499
4467,grunge,Alice Said,7sdxwpBA7uSjnpeSLVoa7g,21,-8.645,119.296,251667,0.828,9,0.574,0.0485,0.485,0.352
4468,grunge,Throat Locust,4duKYWKr0XMTMRcUzP2SKm,26,-7.606,175.34,244627,0.941,2,0.0116,0.057,0.433,0.315
4469,grunge,This Is Shangrila,5bgyaidikHcXFd0o3Pp7A1,24,-10.358,109.509,221160,0.762,4,0.000493,0.053,0.276,0.468
4470,grunge,Times Like These,4xanWVQIzdCf51mg8cd1cQ,59,-3.808,144.544,267973,0.905,4,7.51e-06,0.0812,0.309,0.36
4471,grunge,So Close,59tm0GSryH6BozhjGOergk,38,-5.278,142.497,165733,0.973,4,0.083,0.0561,0.372,0.455
4472,grunge,Half,19I8pQfKhl88WAh8gkIvPh,0,-12.273,91.164,134307,0.616,6,0.911,0.0338,0.358,0.303
4473,grunge,Breed,5mJGLBNJM0GULqAoL5mb9C,57,-4.675,158.433,184040,0.969,4,0.00213,0.0894,0.263,0.262
4474,grunge,Elderly Woman Behind the Counter in a Small Town (Remastered),5lHgBqh9VwAAzQma55gHRY,62,-9.461,182.032,196187,0.493,7,9.15e-06,0.028,0.183,0.291
4475,grunge,Killing In The Name,59WN2psjkt1tyaxjspN8fp,77,-4.215,88.785,313573,0.833,7,0.0,0.304,0.661,0.466
4476,grunge,"Would? - Live at the Majestic Theatre, Brooklyn, NY - April 1996",7etojJg0JsetC3fSVpU3tX,51,-7.779,100.743,223267,0.7,10,2.09e-06,0.0283,0.467,0.613
4477,grunge,When I'm Gone,3WbphvawbMZ8FyqDxYGdSQ,69,-5.611,148.095,260333,0.768,7,0.0,0.0284,0.374,0.53
4478,grunge,Come As You Are - Boombox Rehearsals,1r0KW8c7yrevRGQ0UByxzN,0,-2.444,120.049,251293,0.918,4,0.0582,0.0364,0.73,0.351
4479,grunge,All My Life,2HbVINmehEbPmjlcueXEJJ,53,-5.704,167.778,263560,0.599,5,0.000871,0.0508,0.667,0.585
4480,grunge,Say It Ain't So,4YPhn26bIFm2KUkL1VLzQG,7,-7.521,76.098,256880,0.435,3,6.78e-06,0.031,0.459,0.635
4481,grunge,Head Down,6Ltcx226EO6IIdpwiEyXuG,0,-10.923,164.781,368960,0.707,0,0.0629,0.0352,0.615,0.304
4482,grunge,Again,4ccNZzUTggy51RFvIzYRhT,50,-6.243,123.153,245000,0.868,7,0.0245,0.0461,0.405,0.55
4483,grunge,Meatplow,3LxlvYGETGEXivKuev1vGs,3,-9.724,172.098,217907,0.899,0,0.00116,0.0359,0.553,0.242
4484,grunge,Oceans,0LBmvPJYmtEJ7kkWvc3kbT,57,-10.142,112.393,161893,0.377,7,0.101,0.034,0.147,0.362
4485,grunge,Perfect,0F3GMvgFyxWCOm1nxlkQSW,0,-7.012,114.297,203560,0.897,7,0.815,0.0444,0.701,0.639
4486,grunge,Celebrity Skin,2VTQAjZr7FPoEJD2sNoH3o,3,-6.163,134.145,162493,0.896,9,0.000101,0.0457,0.733,0.443
4487,grunge,Tones Of Home,5Cr8DxrjyP2fS93XjGXlFl,53,-6.965,115.287,266827,0.808,0,0.000167,0.0335,0.844,0.556
4488,grunge,This Town,2uJWY9KTAYow5ob9DWl56u,0,-12.226,102.301,203800,0.92,2,4.9e-06,0.0517,0.28,0.457
4490,grunge,All Apologies,3bH8PZsfbCRIoeNiFm7JmU,58,-10.988,108.998,263227,0.579,1,2.79e-05,0.0716,0.407,0.569
4491,grunge,Satan's Bed - Remastered,7Lcpuetp0oQtELVnd5Hw9s,37,-6.959,139.598,204880,0.954,11,7.08e-05,0.0755,0.661,0.578
4492,grunge,Them Bones,4A065x9kJt955eGVqf813g,65,-5.756,164.997,149467,0.946,9,8.06e-06,0.0629,0.309,0.159
4493,grunge,Selling The Drama,5hE3T2329sdMmIrHxjhQDL,54,-6.741,124.42,208293,0.914,6,8.18e-05,0.0647,0.336,0.45
4495,grunge,Wake Up,4hXqWYGyJYHrGawZOK8Rqq,42,-11.696,84.598,456173,0.267,7,0.00518,0.0281,0.297,0.368
4496,grunge,Call Me A Dog,5MRRZxscYnbYKHvOQdxtdw,46,-9.712,146.259,304507,0.591,7,0.0,0.038,0.327,0.294
4497,grunge,Something In The Way,1nFtiJxYdhtFfFtfXBv06s,57,-13.044,105.218,232147,0.201,8,0.263,0.0317,0.0668,0.427
4498,grunge,Severed Hand,1nyJhMZxIRmYWWOPu76rVx,35,-5.147,123.438,267653,0.974,5,0.0144,0.107,0.141,0.318
4499,grunge,Man in the Box,6PvpKM4BW48ic8cbM4Vxcg,44,-4.604,106.395,286707,0.849,8,0.0,0.0456,0.685,0.337
4500,guitar,Hurt,5VFzIzR8nACf9Bad4O73f6,4,-11.768,90.459,218587,0.292,9,0.00223,0.0291,0.157,0.514
4501,guitar,Same Old Song And Dance - Live Version,2xNv4G9HgX5sVi2yYyfBzA,0,-5.601,132.902,357573,0.917,0,0.0124,0.0719,0.294,0.422
4502,guitar,Hot For Teacher,54s7NH3Lnu8nlrX08VPwFI,2,-4.896,127.473,282467,0.948,2,0.00031,0.15,0.502,0.552
4503,guitar,When The Sun Goes Down,5npqVYHjQeHFTE9iZBio6Q,0,-4.755,169.512,200013,0.874,11,0.0,0.186,0.416,0.35
4504,guitar,Little Wing,5XNpdKmlLJPUbwKQceX2tW,61,-14.202,114.709,408480,0.383,1,0.749,0.0375,0.524,0.475
4505,guitar,The Metal,4haZFPFNxXy4m3hJunjM8p,39,-4.161,112.022,165960,0.938,0,0.000852,0.123,0.308,0.623
4506,guitar,Black Sunshine,4ZnDgUwvScR69yjLlwaZJf,34,-4.594,166.688,289133,0.972,9,0.0178,0.224,0.219,0.465
4507,guitar,Spiderwebs,5ZcmP16SFTTgHT7WyZYWNQ,44,-4.046,143.246,266707,0.925,10,1.72e-06,0.058,0.66,0.484
4508,guitar,Beast and the Harlot,6FVYwnVrnAEIRnY3bHJb46,61,-3.296,155.177,343600,0.981,5,0.00225,0.0633,0.413,0.37
4509,guitar,You Really Got Me,6ejipC6dh8CGi2WiUACOvN,1,-5.309,137.864,157640,0.944,1,5.66e-06,0.107,0.716,0.464
4510,guitar,Spiderman,2JcUB7LyS4MDI5fvSWU6se,44,-12.281,204.752,116973,0.88,6,0.267,0.0456,0.839,0.316
4511,guitar,Little Girl,4VXZOPaRN8awlRLJSlvClw,40,-6.604,162.0,240080,0.954,7,0.000232,0.0888,0.632,0.528
4513,guitar,Gi' Mig,1DOuwbnO6sMUtD7dZ5iZoJ,30,-5.877,156.046,205080,0.798,7,0.0,0.0674,0.687,0.688
4515,guitar,Before I Forget,6wqJeItl3Vc3az4ZicSQAB,73,-2.997,134.724,278600,0.974,6,5.44e-06,0.171,0.348,0.291
4516,guitar,"Dance, Dance",0a7BloCiNzLDD9qSQHh5m7,74,-3.198,114.452,180267,0.961,11,0.0,0.154,0.449,0.622
4517,guitar,Bohemian Rhapsody - 2011 Mix,2GAIycsMaDVtMtdvxzR2xI,54,-9.961,143.883,354320,0.402,0,0.0,0.0536,0.228,0.392
4518,guitar,Everlong - Acoustic Version,3QmesrvdbPjwf7i40nht1D,69,-11.342,144.171,250907,0.344,2,0.0112,0.0349,0.547,0.643
4520,guitar,Blue Orchid,1PCA097woCMSDvZPUVeRI7,2,-8.44,151.233,158280,0.641,10,1.05e-05,0.3,0.688,0.484
4521,guitar,Woman,54ix2V2omFv9UUiMks7Fhf,2,-3.621,112.886,176307,0.952,2,0.0989,0.176,0.172,0.219
4522,guitar,Ramblin' Man,1Rm9HY2oV8hRECzb8FypF0,45,-8.734,87.347,297600,0.782,8,0.545,0.0417,0.961,0.527
4523,guitar,Iron Man,2JPceo9bJGGwiwjspYLhad,0,-7.257,155.588,353667,0.879,9,0.00431,0.114,0.522,0.323
4524,guitar,Lonely Is The Night,505lCWNDROW6OMK02H8SPw,0,-11.286,85.21,282000,0.676,9,1.09e-05,0.0399,0.699,0.393
4526,guitar,Strutter,6uOnSrDg5Rfgil2zUGdyV0,0,-5.634,131.314,192333,0.914,1,0.0462,0.0598,0.814,0.511
4528,guitar,Make It Wit Chu,6GyDY0yE47rfk8pcuKhioh,64,-5.286,91.977,290493,0.828,9,0.000104,0.0286,0.505,0.708
4529,guitar,You Really Got Me,4D0BiMiLN6z2x7Tq9BcqoT,3,-3.95,137.331,133813,0.963,1,0.0,0.102,0.961,0.576
4530,guitar,Mr. Crowley,3yGBmbKENjYAkCPoHXBk0F,0,-3.548,108.051,295133,0.816,2,0.00344,0.0388,0.365,0.29
4531,guitar,The Number Of The Beast - 1998 Remastered Version,1s4Ie0cT6P73SRSfh3oyGW,4,-5.583,99.641,291373,0.93,2,0.00675,0.0638,0.344,0.42
4533,guitar,Are You Gonna Go My Way,45Ia1U4KtIjAPPU7Wv1Sea,71,-10.319,129.266,211933,0.67,11,0.0109,0.0353,0.777,0.619
4534,guitar,Best of You,1sn6iOK93jnp0Hn5BnNOXy,59,-4.543,129.955,254973,0.942,1,8.88e-05,0.07,0.348,0.377
4535,guitar,Cliffs Of Dover - Instrumental,5qm0KiVKMXW1kq6VrnIhz5,60,-12.029,94.907,249768,0.775,7,0.149,0.0405,0.313,0.449
4537,guitar,Crazy Train,2nKOUDSm0EhVvQWoDyjl27,0,-3.565,137.239,290160,0.915,9,0.00162,0.0608,0.59,0.475
4538,guitar,Peace of Mind,3sY6z4pGcxpMwx3W026WtU,5,-6.183,127.67,303587,0.677,4,9.65e-05,0.0343,0.683,0.421
4540,guitar,Smoke on the Water,0XHWClSz0v6RIaRSGqJH3X,54,-11.084,114.558,337613,0.612,0,0.434,0.0275,0.897,0.616
4541,guitar,Voodoo Child (Slight Return),6d3I7THB2bONUkxOo1DvmZ,50,-6.652,87.57,312427,0.905,8,0.0137,0.309,0.438,0.356
4542,guitar,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",6YEOmCsXSk9ZPE0FkcCiuQ,59,-14.317,94.04,260440,0.389,2,0.000398,0.0384,0.621,0.51
4544,guitar,Comfortably Numb - 2011 Remastered Version,6Rcv8LeOnK2i2MZ19n2fl4,2,-12.595,127.167,382297,0.366,11,0.308,0.0286,0.171,0.472
4545,guitar,Maggot Brain,505adiMkMfo80cg6HJtmWT,0,-15.588,134.912,621107,0.353,4,0.478,0.047,0.19,0.3
4546,guitar,Sultans Of Swing,6AUYnTv5LXbWm2oHxN3QAw,4,-4.966,148.3,348520,0.909,5,0.0276,0.0289,0.892,0.726
4548,guitar,Heartbreaker,7Crfr7SSFmcxNXi64fKEaB,47,-2.184,156.205,207333,0.802,1,1.94e-05,0.078,0.733,0.463
4549,guitar,Enter Sandman,1hKdDCpiI9mqz1jVHRKG0E,12,-8.71,123.331,331573,0.824,6,0.00903,0.03,0.635,0.579
4550,guitar,Kool Thing,7LX5GiovircvknKgdodqf7,0,-5.773,155.133,246160,0.932,4,0.0958,0.0645,0.243,0.256
4551,guitar,YYZ,3lpDrxUkr0tIe1kmJvdK7d,58,-8.244,141.053,265840,0.919,7,0.809,0.0593,0.386,0.51
4552,guitar,Unsung,4t17C4ZGrXN59lg1Ut7COM,49,-6.249,162.262,237360,0.885,9,0.00372,0.0862,0.664,0.345
4553,guitar,21 Guns,64yrDBpcdwEdNY9loyEGbX,75,-4.939,159.779,321093,0.742,5,0.0,0.0355,0.416,0.268
4554,guitar,Bad Horsie,7H51NMPruLxHynqHpe7Qos,0,-6.812,127.04,350627,0.768,5,0.534,0.0543,0.621,0.54
4555,guitar,Cryin',6XIQe8CyDYFHN0iCjfRIuj,1,-3.904,105.882,308267,0.828,9,0.0128,0.0328,0.498,0.451
4556,guitar,Cult of Personality,1XIh7vGeTRTbCmWAX6A8u8,44,-3.425,91.983,294160,0.911,0,3.59e-05,0.0501,0.553,0.508
4557,guitar,I'm Broken,2M5WTwqnkyz7bW6P1CiD6q,63,-6.352,147.385,264800,0.878,7,0.559,0.0553,0.666,0.419
4558,guitar,Crossroads - Live,37KWuFlX1Huz0kNzciHcAm,0,-12.145,131.641,255707,0.725,7,0.0261,0.0638,0.841,0.378
4560,guitar,Europa (Earth's Cry Heaven's Smile),5Yp3e8RcjYevBTZYJ7OD7s,58,-5.364,74.692,305947,0.669,0,0.831,0.0452,0.679,0.296
4563,guitar,Bad Reputation,1dPXO2jGjC4wlHY1qRalYr,0,-6.7,125.07,187293,0.953,1,0.068,0.0762,0.802,0.397
4564,guitar,Obstacle 1,7J7z5NYNlEwv5cIcjbNVHi,55,-4.898,120.532,251333,0.937,5,0.578,0.0649,0.375,0.377
4565,guitar,Panama,11dCfArPrM7kzYpUrFHal9,5,-5.391,141.258,212640,0.987,8,0.000195,0.108,0.298,0.515
4566,guitar,La Grange - 1999 Remaster,0FMhMAFPLg8EljnROSoVnj,55,-10.624,161.548,232533,0.651,4,0.0349,0.229,0.533,0.552
4567,guitar,(Don't Fear) The Reaper,2NL4BBBSgypHnxUKmQdYcT,3,-8.349,141.162,308640,0.931,0,0.00213,0.0609,0.559,0.366
4568,guitar,Can't Stop,4BcS4LomxUnQpzx4hCaJTs,57,-3.427,91.234,269000,0.934,4,0.0,0.0411,0.887,0.62
4569,guitar,Wannabe In L.A,7Eyk8btArI1xf37k1AaV6r,0,-3.965,158.314,135853,0.948,5,0.0879,0.0476,0.965,0.635
4570,guitar,Hotel California - 2013 Remaster,1ZA8L9IOkRhmmz4nPXXx7h,59,-9.484,147.125,391376,0.508,2,0.000494,0.027,0.609,0.579
4572,guitar,Knights of Cydonia,7ouMYWpwJ422jRcDASZB7P,68,-5.301,137.114,366213,0.963,11,0.0122,0.142,0.211,0.366
4573,guitar,Eye of the Tiger,2KH16WveTQWT6KOG9Rg6e2,76,-9.249,108.873,245640,0.599,0,0.000311,0.0328,0.548,0.817
4575,guitar,No More Mr. Nice Guy - 2002 Remaster,5LY8GsHfU7G6tmeXxStEb6,41,-6.364,128.761,186093,0.703,2,0.0,0.0423,0.612,0.533
4576,guitar,Juke Box Hero - 2008 Remaster,5zS9mvTXCSPToAYlSHiG4i,43,-3.7,176.997,262453,0.707,9,0.0,0.0766,0.517,0.33
4577,guitar,No Sleep Till Brooklyn,5qxChyzKLEyoPJ5qGrdurN,67,-8.157,97.022,246933,0.691,8,0.0,0.128,0.742,0.712
4578,guitar,Unconditional,7sb8CGP1mJC4WbVWElZJzO,0,-3.939,155.064,199493,0.957,2,0.00058,0.118,0.437,0.438
4580,guitar,Crossfire,5bAOP88AnFD11mTj0HisF2,48,-7.81,116.102,249893,0.715,8,0.00852,0.0329,0.891,0.477
4581,guitar,Eruption,24GaspdcJWLts2R1wurDfW,2,-8.471,81.346,102133,0.68,8,0.48,0.053,0.521,0.193
4582,guitar,Higher Ground - Remastered,5arVt2Wg0zbiWwAOZef2Nl,65,-3.506,140.404,202053,0.979,4,0.00729,0.132,0.416,0.476
4583,guitar,More Than a Feeling,32kgOw8wejH7zUhtXCM8DH,9,-8.039,108.736,285133,0.682,7,0.00217,0.0299,0.288,0.377
4586,guitar,Anarchy In the UK,6jx7pKjpXKuQdXXPI3H8qY,0,-5.827,133.727,213733,0.832,11,0.0015,0.0726,0.174,0.153
4587,guitar,Crowd Chant,0bz67HYKfiuUj1xhsK5ofT,48,-6.83,119.853,194258,0.946,1,0.508,0.0725,0.291,0.571
4588,guitar,Money For Nothing,6bOTe8T116DNpwp2H6Hxgh,2,-6.803,134.199,504200,0.776,7,0.000107,0.0376,0.604,0.644
4589,guitar,Stricken,4VGUcTzWj0ebZ0UgI9irJL,0,-2.938,173.878,245227,0.969,8,0.0114,0.195,0.29,0.404
4590,guitar,For the Love of God,6g1ClhejWFH13O83C06QTZ,0,-4.397,98.114,362267,0.836,9,0.866,0.0382,0.276,0.324
4591,guitar,All Right Now,2Z6tlBqukXZN4tf6N7hKVU,0,-9.229,119.824,332213,0.568,2,3.34e-06,0.0899,0.745,0.775
4592,guitar,Stairway to Heaven - 1990 Remaster,51pQ7vY7WXzxskwloaeqyj,68,-12.453,84.204,478173,0.335,7,0.00674,0.0339,0.213,0.346
4595,guitar,Sympathy For The Devil,3odPjdX1SjxxjIr0EZjEht,2,-10.956,115.925,377573,0.675,9,0.0,0.241,0.608,0.7
4596,guitar,Generation Rock,7qvtWTZtcHBX182MIUycYQ,36,-3.11,157.957,164440,0.961,8,0.0,0.102,0.374,0.506
4597,guitar,Blue Powder,7AwWLRCh7nm8Hgxp4jCyEy,31,-7.574,121.858,284667,0.746,9,0.634,0.0763,0.363,0.524
4598,guitar,All Along The Watchtower,0GuQcX8wTe8bUZ72ZncR7m,2,-6.747,113.363,239667,0.787,8,2.97e-05,0.0581,0.562,0.433
4599,guitar,Surfing with the Alien,0UO3OMzHhOXZwh2vIJMYV0,0,-6.541,167.327,264600,0.934,5,0.834,0.0796,0.582,0.388
4600,happy,Here's to Never Growing Up,0rqCCH30sxXPlMYoo2mk2A,0,-3.084,164.986,214080,0.871,0,0.0,0.101,0.716,0.483
4603,happy,A Sky Full of Stars,6HFbq7cewJ7rPiffV0ciil,58,-6.468,124.973,267867,0.675,6,0.00197,0.0279,0.16,0.545
4604,happy,Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verräter,11N58AwI4g2GlBaHEiZdmk,49,-4.309,92.013,169293,0.812,4,0.00062,0.0566,0.64,0.675
4605,happy,Pack Up,5WLhAmEGwePI2RD9ZECTw7,44,-6.089,134.902,191027,0.775,11,0.0,0.0572,0.917,0.712
4609,happy,Cool Kids,13P5rwmk2EsoFRIz9UCeh9,70,-6.279,130.027,237627,0.671,8,8.21e-06,0.0336,0.786,0.719
4611,happy,Chicken Fried,4dGJf1SER1T6ooX46vwzRB,45,-4.25,169.864,238147,0.713,6,0.0,0.0417,0.807,0.566
4617,happy,ABC,6nzhhT57iQYrbqumru9NNP,4,-10.046,187.712,179973,0.752,8,0.00061,0.0581,0.946,0.559
4618,happy,Boogie Wonderland (with The Emotions),4At8zIlntcZaPorwdI69km,1,-9.494,131.807,287867,0.824,2,0.0144,0.0332,0.966,0.801
4621,happy,Runaway Baby,7hCNBVRhHzcsRAv0TQnOzq,67,-3.038,163.834,147747,0.767,11,0.0,0.0396,0.871,0.656
4625,happy,The Monster,5U8hKxSaDXB8cVeLFQjvwx,5,-3.679,110.004,250189,0.85,9,0.0,0.0691,0.567,0.784
4626,happy,Treasure,55h7vJchibLdUkxdlX3fK7,76,-5.28,116.017,178560,0.692,5,7.24e-05,0.0431,0.937,0.874
4627,happy,Safe And Sound,2Oj5BXOY01EDuJhVYNlEoq,4,-4.829,117.952,192693,0.783,0,0.0173,0.0309,0.836,0.652
4628,happy,What You Know,1qfYG2JrchEyJiqKnkE7YQ,71,-4.003,139.048,189693,0.753,6,7.74e-06,0.0407,0.841,0.55
4631,happy,Paper Planes,3ZlFUr0RBrUYYsmlcFvD0e,54,-5.361,85.97,242133,0.869,2,0.0,0.206,0.428,0.563
4634,happy,California Gurls,6tS3XVuOyu10897O3ae7bi,72,-3.729,125.014,234653,0.754,0,0.0,0.0569,0.425,0.791
4635,happy,Still into You,1yjY7rpaAQvKwpdUliHx0d,74,-3.763,136.01,216013,0.923,5,0.0,0.044,0.765,0.602
4636,happy,Fuck You,0Gs5cYR52PDgZ8r8PQYxil,2,-3.717,127.455,222733,0.888,0,0.0,0.0639,0.701,0.689
4638,happy,Bad (feat. Vassy) - Radio Edit,6PtXobrqImYfnpIxNsJApa,64,-3.927,127.966,170625,0.972,5,0.0186,0.088,0.411,0.614
4639,happy,Fuck You,5st5644IlBmKiiRE73UsoZ,62,-4.08,130.009,219893,0.904,1,0.000303,0.0437,0.84,0.775
4641,happy,Somebody Told Me,1lDWb6b6ieDQ2xT7ewTC3G,2,-3.191,138.039,197160,0.981,10,0.00142,0.0901,0.723,0.51
4642,happy,Walking On Sunshine,7n1sAeis4HONDsNnnqmtaU,3,-4.05,109.906,238880,0.969,10,0.119,0.0506,0.895,0.573
4643,happy,Some Nights,6t6oULCRS6hnI7rm0h5gwl,71,-7.045,107.938,277040,0.738,0,6.75e-05,0.0506,0.392,0.672
4645,happy,Work B**ch,2vTPWWm2Lgc6kI6a3Z3uXY,1,-6.535,128.012,247853,0.816,9,0.00111,0.15,0.85,0.63
4646,happy,Blame It on the Boogie,45lTNyyHpgwGhVnaphmSXw,3,-6.299,113.281,210533,0.786,8,0.0,0.0904,0.872,0.771
4647,happy,Lucky,0IktbUcnAGrvD03AWnz3Q8,76,-8.699,130.032,191360,0.417,0,0.0,0.0354,0.721,0.623
