Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
gospel,Till We Meet Again,4N4nqFmbRbF6CONjbUPf4Q,26,-12.517,111.372,435840,0.255,3,0.0,0.0323,0.206,0.299
gospel,No Weapon,0dKFGR4qwP26O5IZVsdWQi,31,-8.211,103.383,310000,0.506,8,0.0,0.0387,0.173,0.367
gospel,Only You Are Holy,28LIjZKaMaFC0scuZcZW4h,33,-11.982,99.632,414467,0.301,5,1.76e-06,0.0302,0.129,0.38
gospel,You Are - Live,7n1587JTlRfg9ePIdf0mUW,29,-6.028,88.394,376973,0.887,7,1.18e-05,0.199,0.287,0.266
gospel,Grace - Live,5ahLgNl6MprCkvnYWRPq59,37,-6.658,111.91,369840,0.486,11,1.3e-06,0.031,0.18,0.504
gospel,Everyone Hurts,5FjcpWKqdtPBOG3U1QiuYs,33,-9.698,117.89,393320,0.322,10,3.05e-06,0.0526,0.119,0.601
gospel,He's an On Time God,6tcrQHr1Hc78u1dNgRTQvb,0,-11.654,122.102,352160,0.686,8,6.16e-06,0.121,0.592,0.669
gospel,I Feel Good,6tkA5rNwmfnqxGKXB3Swl8,19,-3.789,80.016,253320,0.813,1,0.0,0.213,0.883,0.636
gospel,Clap Your Hands - Live,7nEQALzNUkHomwh8oqCLwj,25,-6.912,113.238,340787,0.774,10,5.84e-06,0.0629,0.718,0.793
gospel,Lord We Are Waiting,43NRIqsBBVsXZF8x4skjg2,0,-4.453,156.315,305093,0.721,7,0.0,0.0574,0.327,0.231
gospel,You Reign - Live,31WFrkWf4AxX49BHaR8YSj,0,-5.946,110.439,426480,0.719,8,2.17e-06,0.0807,0.294,0.314
gospel,Better,5w1XUDAVEeWIP669p3e48X,37,-6.316,111.025,240760,0.73,0,0.0,0.0772,0.399,0.812
gospel,Alpha and Omega,6tTZGSafZlo4UIeRpwfNlh,0,-7.734,145.474,480560,0.576,1,0.0,0.0574,0.239,0.183
gospel,When You Fall,6J3uRKOY01lYkTV2leVgl0,18,-10.864,148.935,280160,0.401,2,1.6e-06,0.0402,0.271,0.56
gospel,Open My Heart,61oEF8DLtIL8XwYJRRFotd,39,-8.911,105.368,338361,0.402,10,0.0,0.0427,0.171,0.414
gospel,Rivers Flow,0dT9OASelna2vEYfId1dY3,32,-5.854,191.827,430307,0.783,3,0.0,0.249,0.303,0.333
gospel,Finish Strong (Strong Finish),4BvGV4JmaIU7AcKdsjYNaK,40,-4.247,90.068,304893,0.891,10,0.0,0.0969,0.736,0.539
gospel,King Of Kings (He's A Wonder),6xyx0WMEvDrSbpH5i3Oil6,37,-4.673,103.954,264893,0.869,1,0.0,0.195,0.827,0.79
gospel,Make Me Over,19CFaRVxBHz6VnR9IGdtGt,43,-7.544,73.012,426933,0.585,8,0.0,0.04,0.185,0.488
gospel,Joy Of The Lord,1ZqVjeF2CoUStE1mN0i9Hh,0,-4.501,94.683,276924,0.779,1,0.000373,0.146,0.638,0.622
gospel,Free - Live,0RNPiXc8aLrCbuivYlouzd,39,-8.684,105.77,547000,0.468,0,0.0,0.0462,0.201,0.372
gospel,Little Girl,5OsC7H3pazhQ3p78IXci4S,28,-8.313,96.963,164960,0.283,0,0.0,0.0526,0.618,0.84
gospel,Rebuild - Remix,6qs43No3IcWYsPNId8TMGC,27,-5.251,105.965,232280,0.578,11,0.000651,0.0381,0.445,0.686
gospel,Break Every Chain - Live,2cut7Izp9DLQ26dP8HQ1fE,55,-6.53,113.023,498427,0.685,9,0.0,0.0535,0.161,0.362
gospel,Incredible God/Praise,4jhlpnsvWGVzquDyJhhpty,0,-4.048,137.848,384053,0.79,1,0.0,0.0851,0.326,0.434
gospel,Here I Am,06POpSBrdUfpcbFRMfZnF2,0,-4.637,75.023,245440,0.726,6,0.000121,0.0351,0.306,0.512
gospel,I Speak Life (feat. Donnie McClurkin),7jqkyffw3F5UknyuT5DXAB,22,-7.797,80.829,316573,0.304,5,0.0,0.0324,0.233,0.233
gospel,No Weapon,6EetnZ5KR6g7mGBr4EaObt,27,-10.787,134.031,370773,0.537,8,1.25e-06,0.0613,0.325,0.35
gospel,In The Middle,6Pa2clpHusIUFEjtICP9eC,42,-3.812,119.989,226080,0.789,11,0.0,0.0675,0.955,0.851
gospel,Long As I Got King Jesus,5v1HFLUeS2uPALogleeOef,0,-3.529,205.584,335947,0.88,9,0.0,0.215,0.703,0.373
gospel,Today,5rDV0fkhYitU8gxaEhvEMB,32,-4.923,130.015,330467,0.78,8,0.0,0.0709,0.295,0.653
gospel,Life and Favor,730Oxzv4jfvG4grBQmGlFG,0,-4.81,99.913,382253,0.722,1,0.0,0.0641,0.352,0.545
gospel,Happy,2ldeuCU1tLBvOmMJJJSt8Q,0,-6.107,172.822,285253,0.883,7,0.0,0.534,0.421,0.364
gospel,Are You Ready,5lzyOqwBFPu2MIBJ1Rnf8r,24,-7.054,97.02,205480,0.712,8,6.77e-06,0.0441,0.387,0.692
gospel,Already Getting Better,03egTUH65gwmAJQbxb1BDs,38,-10.921,112.321,243293,0.446,5,0.0,0.0643,0.345,0.526
gospel,Keep Your Head,5tg8mN8KqRfwIvkXF0tRr4,26,-7.26,90.011,276093,0.712,9,0.0,0.0814,0.742,0.74
gospel,Great Is Your Mercy - Live,62DNye6dXRsmZNVJaXZYc5,45,-7.253,75.071,484640,0.534,5,0.0,0.0598,0.2,0.354
goth,Meadows Of Heaven,0JPVEHF4e7FFKkct5vMi23,0,-6.926,119.983,430106,0.438,7,0.000672,0.0355,0.0798,0.338
goth,Dark Entries,7EuEkmWdkMLJh2uQjoBwd5,0,-9.809,169.886,233667,0.932,2,0.411,0.0604,0.383,0.199
goth,Flood II (Remastered),67FeSLinKTM2MdRGqFl3NY,16,-10.385,117.131,406493,0.899,4,0.629,0.0326,0.572,0.639
goth,Imaginary,5YAaP1IAG2gumVWdiznF7w,0,-5.49,150.089,256507,0.747,4,0.00219,0.0308,0.284,0.396
goth,Lullaby,09OpntwPHuNICsyEt1ETpE,59,-4.436,93.922,248973,0.676,9,0.385,0.0467,0.551,0.73
goth,Aoede,1eiEnYN9Wh1n5zvLsqyAZb,0,-8.06,132.086,370867,0.592,9,0.656,0.0338,0.732,0.639
goth,Never Enough,4kTe5AUit8giUyeAWaj4Ha,11,-2.661,105.001,287425,0.928,4,0.00199,0.05,0.3,0.51
goth,In Control,6suIOWxHruvAAUqAY59qHY,29,-6.172,128.076,181080,0.824,11,0.000765,0.0661,0.317,0.578
goth,Moonchild,6TBqORanQ7r2slT6EQjUno,0,-13.915,150.296,340627,0.609,0,0.812,0.0343,0.388,0.328
goth,Memories,0tmFBXeEZDL8BhulBSXhlS,0,-7.369,90.964,231187,0.68,10,2.78e-06,0.0276,0.218,0.427
goth,Bye Bye Beautiful,1nizV50Nh1WwrVp0QUMisj,0,-5.394,148.032,254616,0.877,9,0.000622,0.044,0.393,0.49
goth,Possession (Remastered),52EM6pyrDFR5KBCA9081AJ,0,-10.582,195.319,278746,0.714,9,0.452,0.0395,0.507,0.533
goth,Can't Lose You,0qPKJGc9uQiIAnFkBmCNgl,26,-7.238,115.778,366240,0.748,11,0.463,0.0512,0.178,0.297
goth,Cities In Dust - Single Version,2qg5p61GthL5fsdXHw12w9,0,-9.366,120.069,243800,0.909,10,0.0,0.106,0.336,0.543
goth,No More,3kbGUYuLOaBqOnBTiMf6D0,39,-5.879,100.029,204373,0.681,7,0.0123,0.0374,0.21,0.558
goth,A Forest,7jDWC9LtXxOHkj3mtmg5aO,0,-9.359,162.938,294106,0.612,0,0.517,0.044,0.745,0.616
goth,All We Ever Wanted Was Everything,5h5QKcwLeC2cg6EF2pMVUZ,28,-22.06,116.369,232560,0.158,7,0.00798,0.0359,0.292,0.605
goth,Murder,2jqY8obpAxIp0cjg3kwlH8,34,-3.352,134.012,256348,0.955,9,1.87e-05,0.0616,0.315,0.513
goth,Norwegian Lovesong,5WSGMviFHvOYhmJaLKUXdA,0,-5.003,161.817,223453,0.893,9,0.000129,0.0416,0.218,0.356
goth,Fallen Angel,0EHa4phsC1YZV38NIlCHyK,1,-4.317,114.029,239072,0.706,4,2.13e-05,0.032,0.174,0.488
goth,Amaranth,6eIveQ3SRArBxIE0RsUQKE,0,-3.989,127.983,233867,0.864,2,0.00313,0.0423,0.291,0.559
goth,Illusion,3PqG25cnEC8xQdsO0SkzQF,50,-10.445,180.145,286960,0.434,7,0.00552,0.0366,0.0822,0.457
goth,Cinnamon Girl,4HpRlSMN1FWDRxKAgSKw6N,25,-5.942,99.052,248333,0.913,1,0.78,0.045,0.465,0.484
goth,Burning From The Inside,5MYO5tMC1AGgsT1CIGZH9y,0,-13.426,97.809,568467,0.617,2,0.00978,0.0492,0.176,0.33
goth,Beyond Life's Scenery,0nyvh4g0lH2liTjXV0pHZk,0,-5.111,129.986,273000,0.88,9,0.0342,0.0413,0.494,0.585
goth,The Beautiful People,3Kw4KEYQg6JaqUD8ZgAwz6,55,-4.898,144.017,222773,0.95,9,0.06,0.116,0.771,0.609
goth,Discord,5xewhkFwXVBtR8bskoBlv1,5,-4.307,119.956,276872,0.884,7,0.0745,0.0463,0.197,0.468
goth,Nine While Nine (Remastered),0lSSZoe4sOwO8Nv49KDNvB,0,-11.576,127.352,251000,0.688,9,0.000374,0.0397,0.8,0.654
goth,Swamped,4suxjp5lx3gNQxuEeC1AhC,0,-4.077,142.126,240400,0.842,9,0.0196,0.0405,0.281,0.464
goth,Storytime,0Age6UgFRAXDRAblYi0UsN,0,-3.219,156.191,328467,0.975,5,0.00133,0.0729,0.449,0.463
goth,In the Middle of the Night,05CT0U9WFHAaVHtIB7VGRW,44,-4.015,100.039,311627,0.893,8,0.000348,0.031,0.355,0.501
goth,My Immortal,72iNjNcripCtyG8AZEPVBo,1,-7.828,97.195,273360,0.333,9,1.22e-05,0.0336,0.0691,0.251
goth,Heart and Soul,4fokGJSBrxFIvt01vz1Fbe,38,-8.096,149.809,350413,0.674,0,0.513,0.0294,0.736,0.616
goth,Spiritual Cramp,6Lc6hnsUbjAq3ov8hhnOJ3,0,-11.312,145.697,175693,0.932,1,7.03e-05,0.0705,0.349,0.315
goth,Ziggy Stardust,4WQ3U5jSdD0uDZbPZGOaai,25,-13.975,175.445,193427,0.603,7,2.74e-05,0.0469,0.457,0.232
goth,Never Land [A Fragment] (Remastered),3xoTGSzIuC0EY4r9ZHBke6,28,-12.491,149.558,169440,0.736,0,0.882,0.0343,0.492,0.58
goth,Like You,6lr1KQu3EuPoEX8kha49xf,0,-7.298,102.904,256973,0.515,8,0.000171,0.0374,0.134,0.568
goth,Transmission,69aXQyUnUC0BWgATlSWNB2,57,-6.302,153.31,217200,0.879,7,0.0446,0.0468,0.499,0.411
goth,Perfect Skin,0Wgv6aFXlmi8ReX2tQHfzA,35,-4.785,121.023,225427,0.741,6,0.00259,0.043,0.903,0.713
goth,The Kinslayer,0KSOra0VdhtY9rfgNfLSYy,0,-5.871,177.595,238701,0.916,6,0.753,0.0693,0.715,0.421
goth,Lucretia My Reflection,1FyfPd5AMMjrorTdu3wASG,35,-9.204,129.458,297160,0.776,9,0.77,0.0311,0.923,0.602
goth,Preacher Man,7h15wX2RNxs3PVddh9BiXd,0,-15.592,138.119,293667,0.627,2,0.236,0.04,0.2,0.213
goth,Hong Kong Garden,7MARvjDn2GJUoZgghqqKo2,0,-10.312,146.615,173520,0.668,0,0.0307,0.03,0.663,0.618
goth,In the Flat Field,1EELkU8hWhdP3pmBFj0ozZ,0,-8.609,152.07,300267,0.806,0,0.184,0.0444,0.595,0.395
goth,Forsaken,2hiHRF1BIXYfBU7im9xOza,0,-4.548,99.081,292467,0.919,9,0.000139,0.0742,0.227,0.405
goth,Give Me Something More,3mo5POb1X4JScRLVFUNA6T,0,-4.038,121.939,235827,0.872,7,1.37e-05,0.0399,0.281,0.482
goth,Torch (Remastered),7gDjalX6uFRpVV8tOj1Jpr,11,-20.553,77.102,242306,0.192,2,0.0321,0.0411,0.158,0.653
goth,Stay Forever,5JgLpWt85BaPJnvNUrAZ6a,31,-5.418,139.949,266693,0.776,9,0.00417,0.0627,0.316,0.421
goth,Dizzy,2EOf5zvbFQlwOyZHAAOqV1,0,-12.381,81.917,190253,0.623,2,0.25,0.0377,0.398,0.427
goth,The Truth Beneath The Rose,6uMviUcI9t5iYTplCJtD5p,0,-5.131,119.411,423387,0.95,3,0.0021,0.217,0.0739,0.367
goth,Stargazers,1ShpjxwOHPD2qfbhN66B07,0,-5.775,124.56,264754,0.92,0,0.0942,0.054,0.357,0.423
goth,Endemoniada,3EdXg2JNzKU3ro7YjdXzDF,0,-18.176,139.906,435400,0.537,2,0.79,0.0421,0.287,0.249
goth,Your Star,6P3hpdSPm2PeaAbw7xOLjE,0,-7.469,93.506,283267,0.7,7,0.000543,0.038,0.162,0.485
goth,Terror Couple Kill Colonel (Version),7p7QHtNETmHJ9JEBtkqDl8,0,-12.082,116.52,272093,0.494,11,0.337,0.0387,0.454,0.722
goth,Opium,3yANbKlwMF3mC7NavGi2LK,0,-5.325,74.745,168347,0.926,11,0.28,0.0375,0.337,0.448
goth,For The Heart I Once Had,6j3QPwPkMYs9hgdHobAaMx,0,-4.751,117.969,236016,0.744,7,0.000102,0.0387,0.255,0.51
goth,Chasing The Dragon,6z9M1vrUzaG81HFTceSrh0,6,-4.933,99.969,460487,0.687,4,0.00276,0.0312,0.0934,0.431
goth,Just Like Heaven,7C6NcqS3fNDXLgP5L2Kbgp,1,-3.391,151.111,212133,0.969,9,5.47e-05,0.0469,0.8,0.439
goth,The Enigma Of Life,6J3T1fKswmK2r4H5ifEzX2,0,-5.447,116.025,374074,0.476,0,0.000965,0.0281,0.0799,0.488
goth,Lips Like Sugar,3Oa8vnNXStoOHLbJwwMEDP,53,-4.039,130.001,291866,0.934,4,0.0212,0.0299,0.863,0.552
goth,At The Gates of Silent Memory,4x3ClEEjjbLBfE6MJ5w7f2,0,-19.395,110.076,504600,0.303,2,0.648,0.036,0.104,0.249
goth,Kiss Them For Me,2Z6UtnyJWtMUTJhO8wU72W,0,-11.364,99.399,277386,0.841,7,0.00929,0.0452,0.699,0.608
goth,A Spy In The Cab,2gTMb80YN2MGmLp378Rnlm,0,-16.232,108.118,270827,0.377,9,0.000175,0.0341,0.16,0.663
goth,Her Ghost In The Fog,4INEr5WJcgr9GaQxUDfgRL,25,-3.037,127.874,384813,0.996,2,9.95e-06,0.286,0.0381,0.384
goth,The Howling,1tErnlAaqeWyyonDrepawD,0,-4.128,92.987,333067,0.953,6,0.00289,0.0684,0.285,0.446
goth,New Way to Bleed,5X9pARZI4ovG8LUCqwgrxS,0,-4.35,155.974,226400,0.886,1,0.0234,0.0528,0.259,0.367
goth,Marian (Remastered),5Z5H7YZ0JBmlcNzBwLgROp,0,-12.815,133.364,339306,0.517,11,0.735,0.0309,0.503,0.482
goth,Set Me On Fire,4FbJWAazaKWdAca2ymQ9bJ,29,-7.491,103.016,209613,0.904,9,0.172,0.0877,0.518,0.399
goth,Wicked game,0rZTJmLQx7IquBctp98d0z,36,-5.071,119.851,245867,0.831,4,2.86e-05,0.0627,0.497,0.481
goth,A God in an Alcove,6QQ0Vb9qOFLp7OxgnueYmS,0,-10.24,142.051,248267,0.699,4,1.05e-05,0.254,0.264,0.56
goth,Going Under,7jUnwF51o95iu2zPnpnEdW,0,-4.913,175.093,214947,0.857,11,6.87e-05,0.0538,0.442,0.371
goth,Ghost Love Score,27zuGR6svWYXPgSe85VlrM,9,-5.4,100.986,601640,0.779,5,0.000564,0.0385,0.187,0.443
goth,Like a Rose on the Grave of Love,6Zhf9m073QcH2g5WcIbh90,0,-7.27,94.897,263280,0.41,7,1.31e-05,0.0253,0.166,0.388
goth,Israel,5Z7J6S9dIHb3RQob6Qzgvy,0,-10.423,107.61,293587,0.576,11,0.268,0.0251,0.368,0.581
goth,Buried Alive By Love,2OPDJsreMu7Ry9P0NNo1E2,36,-5.935,93.419,300800,0.967,4,4.28e-05,0.0965,0.353,0.434
goth,Some Kind Of Stranger [Early Remastered],5FS3NBvILVoBBXJAqRm5k6,0,-12.127,132.51,522720,0.497,7,3.76e-05,0.0345,0.418,0.608
goth,Bad Things,3H0XRfbPaBqLd1UjzRMVnt,49,-4.706,131.006,164440,0.864,4,0.00571,0.0399,0.728,0.591
goth,Isolation,7EEkRkaPwOJDoMWWjUA2C7,38,-5.352,151.566,173160,0.845,0,0.021,0.0712,0.714,0.542
goth,Lithium,4K8KWU9Nd3QCAiAWAKpjjS,0,-3.847,117.887,224107,0.632,10,0.0,0.0359,0.19,0.49
goth,Nightquest,7541GHQJ8a3cMOJt45jPzE,38,-5.231,165.577,255493,0.932,2,0.0255,0.0764,0.517,0.419
goth,Hollow Hills,2uhcKBgYu0I4LPNhjqZ6YR,0,-20.341,88.154,287800,0.144,4,0.00383,0.0278,0.142,0.446
goth,Faster,28HX0PibeXSL6cfAsvwSgD,55,-2.894,120.006,263361,0.932,6,0.000179,0.0413,0.479,0.505
goth,Keeper Of Secrets,7KKPZKS77BfYL3IrajjNz2,0,-4.666,74.917,324987,0.881,7,8.51e-05,0.0439,0.241,0.389
goth,Lose Control,4YlV1ieqhfKCxDliHq690E,0,-6.556,90.088,290000,0.715,8,0.0162,0.0549,0.186,0.313
goth,Now & Forever,6VjoTzquBIpRaokpoNs5Hf,0,-4.578,122.041,198933,0.831,5,4.41e-05,0.0491,0.301,0.437
goth,Spellbound,0PukI3utNlZAzzrsQiHdGt,0,-2.735,184.093,201147,0.931,9,0.0014,0.0601,0.305,0.316
goth,Dead Souls,5tIKR7hREMVBCLHLz0xvsQ,43,-6.229,116.191,295506,0.936,5,0.814,0.0865,0.527,0.434
goth,7 Days To The Wolves,5IyPkZTYcY6MNCrn753Zl7,0,-4.53,152.015,423993,0.862,7,0.122,0.071,0.418,0.297
goth,Telegram Sam,0Px7zSgVEpBWbUvckWPxGZ,21,-12.117,92.934,132040,0.675,2,0.11,0.0973,0.827,0.509
goth,Mercyside,6WVzjGxLQzehB0CGjOmyFv,0,-3.1,119.996,279107,0.956,4,0.000414,0.0587,0.238,0.514
goth,Ashes and Dreams,5p2YNTHZH2PFmH8FHqjWVD,0,-5.676,88.099,246760,0.724,3,0.0537,0.0537,0.255,0.152
goth,In Between Days,0q657mODPO13AQ40XrQ5Bl,0,-3.377,142.504,178067,0.914,9,0.0126,0.0357,0.7,0.526
goth,The Host Of Seraphim,40Pra2iBKPCnDJ4uamAk0g,33,-11.67,77.071,381267,0.35,5,0.919,0.0408,0.0302,0.0708
goth,The Sanity Assassin,1yOo5sSuOj3qF8r3dZhhhF,28,-5.771,161.581,251600,0.925,2,0.321,0.114,0.546,0.378
goth,Everybody's Fool,3uyL7AEiz5Z4de6yxl576g,0,-5.077,95.093,195880,0.818,2,5.14e-05,0.0388,0.32,0.44
goth,Somewhere,66xUioYUdQUbcw1pCCO0Ao,0,-7.985,114.005,253507,0.555,11,2.83e-05,0.0346,0.0778,0.23
goth,Angels Fall First,0p2opfHVNy17USpsw83KRj,18,-7.12,120.397,330987,0.468,9,0.00289,0.0343,0.0845,0.361
goth,I Was Wrong (Remastered),0aKZjYCe4fedgwFFTXypYj,10,-14.512,100.523,367426,0.577,9,0.0107,0.0248,0.777,0.653
goth,Terror Couple Kill Colonel,25Q1Vo50rHBpo5bqdpc8OS,0,-13.97,127.263,266307,0.467,4,0.415,0.044,0.749,0.699
goth,Kill The Light,7nGAAhTAUznh4cv4W0tYVC,0,-3.29,135.946,214667,0.906,0,0.0,0.0432,0.477,0.454
grindcore,Overpowered Violence,3iPZ3OYgQhEcTjUxMwaxqu,15,-3.562,96.127,39667,0.998,1,0.152,0.0832,0.0558,0.301
grindcore,Instinct Of Survival,7Meey8Hb4wrncHGdF5Qo8v,20,-10.886,102.83,143533,0.956,4,0.868,0.0888,0.0684,0.339
grindcore,Piss Angel,61YRU6f29zObMJs2gEFM4B,18,-8.766,97.465,477800,0.44,11,0.0324,0.055,0.0713,0.216
grindcore,Burnt to a Crisp,5g1WibMnbOKpjYkSWQTC6G,0,-10.339,112.042,163333,0.823,1,0.827,0.0512,0.183,0.265
grindcore,Particles,71jQCa4VieNavTwDRWqgUT,0,-6.931,98.963,77040,0.955,0,0.00927,0.143,0.0614,0.144
grindcore,Horrified,1PAsdvw7fncJ5cRB7IzTX2,16,-1.529,102.479,124707,0.995,3,0.898,0.121,0.0797,0.189
grindcore,Hydraphobia,4LIIE5JRwCk7QXQQtZcaQI,23,-4.929,146.219,96333,0.998,5,0.0002,0.144,0.0314,0.203
grindcore,If The Truth Be Known,1OwJLABgqyipl2dQS0UhKD,17,-7.255,110.926,251453,0.98,1,0.854,0.243,0.257,0.296
grindcore,Pornographic Memory,2ojCoG3lKoX0j1RwE7XdG5,15,-1.503,94.558,57000,0.999,10,0.00425,0.258,0.038,0.359
grindcore,Tools Of The Trade,5RO6v3v0fBRcn9BkaVWSE1,0,-13.866,122.869,186133,0.947,1,0.0325,0.168,0.0644,0.264
grindcore,Ferocious Bombardment,2A8WSJpTiG1mJL8aDjsqGC,14,-2.945,118.67,35173,0.999,1,0.911,0.144,0.0357,0.276
grindcore,Burning Inside,6CDp9gf9Ax42M52Vcxoiz6,11,-7.897,135.323,93467,0.913,6,0.863,0.129,0.707,0.274
grindcore,Breed To Breathe,2xmLu6vY7dlxUgpqzF2pCe,9,-4.731,144.688,195693,0.989,1,0.00681,0.08,0.479,0.386
grindcore,Lesser Animal,2itYAgeIb3S62D9qJvgZbx,14,-6.189,133.75,72600,0.869,6,0.0843,0.503,0.199,0.446
grindcore,Necessary Death,1orYPz8wrEckhjuQHfEb8Z,18,-5.207,147.296,51600,0.99,6,0.0536,0.127,0.0326,0.175
grindcore,Unchallenged Hate,3Kg9wUgkdZAr2a8DZOtMt4,17,-9.241,104.23,127640,0.857,2,0.949,0.0446,0.55,0.215
grindcore,Illogic,7jT6NOwEfAVXvZTCMs91xM,11,-5.66,109.664,87187,0.976,1,0.318,0.166,0.126,0.284
grindcore,Born Stupid,2BqGkKDFhezjidfyJ4IbMn,18,-1.924,75.77,79520,0.999,10,0.859,0.225,0.0372,0.279
grindcore,Corporation Pull-In,6BQNfbPTuCM48vxFxAVLxH,26,-14.288,112.098,141600,0.974,2,0.896,0.0923,0.0613,0.28
grindcore,The American's Head,2lTG95I7WiRXToOoBSicL4,16,-4.993,105.3,48707,0.989,10,0.464,0.131,0.149,0.331
grindcore,The Chains That Bind Us,2jempvu6qVJnLKXwcYONWX,11,-8.146,106.877,247667,0.978,10,0.837,0.382,0.232,0.293
grindcore,Hollow,56U12nbFJgAZpuG0UCHMAN,18,-5.267,178.678,168027,0.951,1,0.000445,0.123,0.382,0.117
grindcore,Carbonized Eyesockets,5U8tF3Jm4N0ifIWxpBeU7G,0,-9.225,110.756,71173,0.816,1,0.805,0.0921,0.19,0.27
grindcore,Godplayer,3YhgQ3VktEhD0eeKf2zwil,0,-4.949,83.957,246413,0.995,5,0.126,0.236,0.0391,0.209
grindcore,Trauma Queen,6sqp9U7xOxal97RLNL6HwY,14,-3.856,112.376,111453,0.967,2,0.877,0.106,0.0828,0.35
grindcore,Splattered Cadavers,58VAMiafnQT1WhVWqpelw9,18,-1.586,190.69,84520,0.997,6,0.94,0.131,0.0684,0.101
grindcore,Paranoia,337Q4ijVpR9dXuwBAYAtpm,19,-5.028,146.079,78533,0.998,1,0.000571,0.209,0.0317,0.177
grindcore,Bridge Burner,5YTrr1MPoqafEhM0hz12GV,34,-5.23,125.841,217933,0.908,1,0.828,0.0517,0.358,0.451
grindcore,Protection Racket,7fKqqqu9Rp7hkwZsM0RwZd,0,-5.33,126.424,232608,0.996,9,0.923,0.25,0.0395,0.225
grindcore,Agorapocalypse Now,6NlkGZ2YHyZ6jZdWagTFr7,23,-3.421,123.545,146427,0.988,1,0.888,0.0968,0.0685,0.21
grindcore,Mapplethorpe Grey,6bKhxmM5fBHC5ovnQUArbK,17,-3.78,93.744,81933,0.993,10,0.094,0.185,0.245,0.286
grindcore,Corrosion,3Q5xt3Vwio3mTM7YHAkp99,10,-7.294,198.17,129853,0.984,10,0.845,0.147,0.0747,0.0836
grindcore,Martyrs Of The Shoah,2UaHvadRqKrUTabLgRdKSQ,21,-6.119,109.34,165747,0.936,8,0.474,0.0815,0.233,0.258
grindcore,Life?,3IPqf3hGyigqkQuU3a8tZZ,15,-9.802,100.17,43227,0.98,9,0.0537,0.077,0.0395,0.184
grindcore,Mass Communication Mindfuck,5FFLnBgytmIeW1tQuppu3U,20,-5.096,144.919,79307,0.998,6,0.0912,0.228,0.0274,0.218
grindcore,Ill-Neglect,299wvtUOUa94xX2sQgbQW4,0,-12.832,130.117,144067,0.98,9,0.947,0.115,0.0435,0.247
grindcore,Plan,0YDA3bIFtaHoWNjXcCeRYX,8,-5.248,120.529,84800,0.955,10,0.0,0.146,0.061,0.252
grindcore,Sick And Tired,6XMclnXMBdfGmzKxr2vWHk,8,-6.737,173.772,86453,0.953,9,0.897,0.0809,0.0497,0.123
grindcore,Machiavellian,4y75HgoeV43eCWrcbsu2x0,15,-5.58,84.771,72173,0.989,10,0.816,0.166,0.172,0.329
grindcore,Fucked Up System,4pp4WUk9l2xvk41kR0K2uS,2,-2.364,87.31,47293,0.985,9,0.00391,0.191,0.049,0.228
grindcore,The Masked Face,71A0vDV7mAUMtunrbjtt7B,20,-6.201,118.808,111467,0.989,6,0.861,0.186,0.428,0.295
grindcore,Public Display Of Infection,3THh9td4G8XDYRAlbklUGW,19,-3.964,175.408,60973,0.998,5,0.504,0.169,0.0347,0.133
grindcore,Caught... In A Dream,37sB7PL0QQ108ribuAyxOG,14,-11.053,108.677,105360,0.952,11,0.731,0.1,0.125,0.232
grindcore,Alone,2wOHRXHxqLTgQfcWZtyLmt,16,-5.459,125.264,58787,0.983,5,1.18e-06,0.152,0.0398,0.241
grindcore,Loathsome,3jQjcN9w5vyIKelpG48FZL,25,-4.117,162.634,244280,0.997,11,0.819,0.152,0.036,0.161
grindcore,Corporal Jigsore Quandary,3AZoDPKMIwXVTEigOmC8BG,0,-12.728,138.819,348093,0.9,11,0.548,0.0657,0.211,0.291
grindcore,Internet Era Alienation,1NNRku53XLeFX92IkoMKwV,18,-5.087,143.998,42387,0.999,6,0.00373,0.162,0.029,0.146
grindcore,Mauled,6OCa92QIC1Ql4tkaBbsjXt,0,-10.437,119.369,208733,0.903,9,0.425,0.158,0.0818,0.32
grindcore,Hung from the Rising Sun,7JE49JBcoqKKdFcFSAqrPv,24,-3.368,149.913,130520,0.953,1,0.767,0.156,0.288,0.222
grindcore,Errors In The Signals,7aDqyJygqHQJNHiQU2fy2s,0,-5.037,102.588,180344,0.996,6,0.881,0.176,0.0393,0.223
grindcore,World Downfall,5YUblsep8uB6LlxpsfPGpA,21,-13.465,174.076,157093,0.958,2,0.901,0.0796,0.0372,0.19
grindcore,Heathen Temple,5pzf9XUeAYtYcRCiyperSL,18,-4.036,82.768,210453,0.992,9,0.0986,0.23,0.0737,0.18
grindcore,Trend Bender,10ZM8i8Kcg5VVuw5KcCenW,0,-5.706,118.779,46787,0.993,10,0.916,0.119,0.027,0.325
grindcore,Newkiller Nuclear,7tYPXnJGOOaGZaZDR1utvs,9,-1.857,106.206,39413,0.995,6,0.966,0.119,0.0398,0.336
grindcore,Aryanisms,6x1MWdQRW0hX4fXVSlEGfJ,12,-5.192,201.797,188080,0.994,1,0.279,0.135,0.0831,0.151
grindcore,Parasite Drama,2Z7ATuHcUlv9Rot2iuLJZM,0,-5.178,121.458,179827,0.998,8,5.81e-05,0.224,0.0352,0.281
grindcore,We Curse You All,2ODCP0a9vfAZtVAf7wggeh,14,-5.464,112.392,63600,0.968,1,0.248,0.173,0.117,0.282
